method,dataset,scene,traj,variant,n_frames,eff_fps,latency_end_to_end_s,latency_source,per_window_latency_med_s,per_window_source,vram_avg_gb,vram_peak_gb,gpu_util_avg_pct,gpu_power_avg_w,cpu_ram_peak_gb,ckpt_size_mb,gpu_name,hw_id,ate_rmse_m,rpe_per_m,metric_capable,scale_estimate,metric_scale_error_pct,extent_error_pct,masked_accuracy_m,masked_completeness_m,masked_chamfer_m,masked_fscore,full360_accuracy_m,full360_completeness_m,full360_chamfer_m,full360_fscore,point_count,map_size_mb,sor_outlier_pct,acc_p95_m,noise_frac,precision_tight,source
prism,replica,frl_apartment_0,synthetic_2.0hz_s1,pano,57.0,2.978,8.207,archive_unspecified,1.3473,archive_unspecified,6.056,13.944,29.6,189.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.03,0.026000000000000002,True,0.988,1.2,18.2,0.034,0.21100000000000002,0.245,0.643,0.066,0.257,0.32299999999999995,0.517,981810.0,14.7,0.028999999999999998,0.077,0.03,0.298,archive:bigrun_2026-07
prism,replica,frl_apartment_0,stopgo_2.0hz_s0,pano,100.0,3.812,14.93,archive_unspecified,1.3164,archive_unspecified,7.496,13.944,40.3,274.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.071,0.069,True,0.963,3.7,17.1,0.035,0.05,0.085,0.777,0.055999999999999994,0.081,0.13699999999999998,0.646,1359989.0,20.4,0.027999999999999997,0.092,0.039,0.308,archive:bigrun_2026-07
prism,replica,frl_apartment_0,synthetic_0.5hz_s0,pano,20.0,1.367,4.159,archive_unspecified,2.0796,archive_unspecified,5.224,18.283,15.3,106.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.013000000000000001,0.013000000000000001,True,0.989,1.1,16.8,0.026000000000000002,0.184,0.21,0.752,0.035,0.18600000000000003,0.222,0.649,851049.0,12.8,0.027000000000000003,0.057,0.01,0.42,archive:bigrun_2026-07
prism,replica,frl_apartment_0,synthetic_0.5hz_s1,pano,15.0,1.022,4.126,archive_unspecified,2.0628,archive_unspecified,5.112,18.1,15.0,111.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.013000000000000001,0.01,True,0.99,1.0,19.5,0.028999999999999998,0.106,0.135,0.76,0.045,0.184,0.22899999999999998,0.627,882301.0,13.2,0.023,0.06,0.015,0.371,archive:bigrun_2026-07
prism,replica,frl_apartment_0,synthetic_5.0hz_s1,pano,141.0,4.749,18.172,archive_unspecified,1.3007,archive_unspecified,7.674,13.944,46.8,301.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.040999999999999995,0.04,True,0.991,0.9,18.9,0.035,0.20600000000000002,0.24100000000000002,0.634,0.07200000000000001,0.23,0.302,0.506,999165.0,15.0,0.027999999999999997,0.079,0.026000000000000002,0.281,archive:bigrun_2026-07
prism,replica,frl_apartment_0,synthetic_2.0hz_s0,pano,80.0,3.379,11.427,archive_unspecified,1.2823,archive_unspecified,6.563,13.772,35.9,229.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.21899999999999997,0.23199999999999998,True,0.965,3.5,16.1,0.040999999999999995,0.065,0.106,0.726,0.061,0.08199999999999999,0.14300000000000002,0.629,1158370.0,17.4,0.024,0.10099999999999999,0.052000000000000005,0.281,archive:bigrun_2026-07
prism,replica,frl_apartment_0,synthetic_5.0hz_s0,pano,198.0,5.27,25.839,archive_unspecified,1.2983,archive_unspecified,8.513,13.944,52.8,344.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.192,0.292,True,0.94,6.0,19.1,0.05,0.077,0.126,0.655,0.079,0.08800000000000001,0.16699999999999998,0.549,1317008.0,19.8,0.023,0.131,0.10400000000000001,0.245,archive:bigrun_2026-07
prism,replica,frl_apartment_0,loop_2.0hz_s1,pano,74.0,3.464,10.102,archive_unspecified,1.3346,archive_unspecified,6.541,13.944,36.6,216.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.042,0.028999999999999998,True,0.977,2.3,22.9,0.035,0.138,0.17300000000000001,0.67,0.064,0.17600000000000002,0.24100000000000002,0.54,1119230.0,16.8,0.028999999999999998,0.079,0.024,0.278,archive:bigrun_2026-07
prism,replica,apartment_1,loop_2.0hz_s0,pano,84.0,5.519,0.0,unavailable,,unavailable,5.215,14.38,23.0,168.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,apartment_1,stopgo_2.0hz_s1,pano,90.0,3.38,15.054,archive_unspecified,1.3885,archive_unspecified,8.148,15.351,37.4,238.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.9809999999999999,1.609,True,0.463,53.7,41.2,0.405,1.085,1.49,0.065,0.37200000000000005,1.54,1.912,0.052,1849756.0,27.8,0.025,0.8290000000000001,0.851,0.024,archive:bigrun_2026-07
prism,replica,apartment_1,synthetic_2.0hz_s1,pano,70.0,2.7,14.321,archive_unspecified,2.2143,archive_unspecified,8.987,17.572,33.6,188.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.7169999999999999,1.597,True,0.481,51.9,49.1,0.32299999999999995,0.8859999999999999,1.208,0.167,0.32799999999999996,1.4880000000000002,1.815,0.1,2697005.0,40.5,0.026000000000000002,0.789,0.696,0.066,archive:bigrun_2026-07
prism,replica,apartment_1,stopgo_2.0hz_s0,pano,67.0,4.054,0.0,unavailable,,unavailable,5.62,14.422,31.1,206.9,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,apartment_1,synthetic_0.5hz_s0,pano,12.0,0.842,3.556,archive_unspecified,1.778,archive_unspecified,4.427,15.756,12.1,89.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.986,1.5030000000000001,True,0.738,26.2,12.4,0.354,1.0,1.354,0.081,0.35700000000000004,1.5119999999999998,1.868,0.058,794449.0,11.9,0.021,0.8320000000000001,0.7909999999999999,0.038,archive:bigrun_2026-07
prism,replica,apartment_1,synthetic_0.5hz_s1,pano,18.0,1.198,4.433,archive_unspecified,2.2162,archive_unspecified,5.271,17.41,17.8,117.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.845,1.41,True,0.65,35.0,4.1,0.34299999999999997,1.188,1.531,0.127,0.309,1.495,1.804,0.118,917360.0,13.8,0.021,0.804,0.743,0.08800000000000001,archive:bigrun_2026-07
prism,replica,apartment_1,synthetic_5.0hz_s1,pano,175.0,4.49,27.603,archive_unspecified,1.3014,archive_unspecified,9.97,16.313,50.8,303.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.125,1.78,True,0.547,45.3,39.0,0.33299999999999996,0.8909999999999999,1.224,0.129,0.436,1.261,1.6969999999999998,0.096,2389014.0,35.8,0.026000000000000002,0.792,0.762,0.040999999999999995,archive:bigrun_2026-07
prism,replica,apartment_1,synthetic_2.0hz_s0,pano,47.0,2.956,0.0,unavailable,,unavailable,4.788,14.313,22.4,157.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,apartment_1,synthetic_5.0hz_s0,pano,116.0,7.026,0.0,unavailable,,unavailable,5.595,13.944,30.0,200.6,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,apartment_1,loop_2.0hz_s1,pano,96.0,3.118,19.627,archive_unspecified,1.3989,archive_unspecified,10.473,18.874,38.8,223.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.352,1.617,True,0.506,49.4,44.0,0.321,0.765,1.0859999999999999,0.162,0.35700000000000004,1.472,1.829,0.107,2993085.0,44.9,0.028999999999999998,0.785,0.706,0.062,archive:bigrun_2026-07
prism,replica,hotel_0,loop_2.0hz_s0,pano,44.0,2.946,0.0,unavailable,,unavailable,5.087,13.703,23.7,178.4,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,hotel_0,stopgo_2.0hz_s1,pano,59.0,3.85,0.0,unavailable,,unavailable,4.954,13.872,21.3,179.0,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,hotel_0,synthetic_2.0hz_s1,pano,39.0,2.43,5.297,archive_unspecified,1.4568,archive_unspecified,4.97,13.944,19.1,140.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.556,0.42200000000000004,True,0.904,9.6,25.3,0.203,0.904,1.107,0.217,0.44799999999999995,0.821,1.27,0.177,851453.0,12.8,0.021,0.59,0.601,0.10400000000000001,archive:bigrun_2026-07
prism,replica,hotel_0,stopgo_2.0hz_s0,pano,57.0,3.556,0.0,unavailable,,unavailable,5.594,13.703,30.6,212.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,hotel_0,synthetic_0.5hz_s0,pano,10.0,0.72,3.346,archive_unspecified,1.6729,archive_unspecified,4.233,14.915,13.5,86.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.02,0.027000000000000003,True,0.979,2.1,20.2,0.07400000000000001,0.111,0.185,0.608,0.17800000000000002,0.14300000000000002,0.321,0.507,730285.0,10.9,0.023,0.38799999999999996,0.161,0.295,archive:bigrun_2026-07
prism,replica,hotel_0,synthetic_0.5hz_s1,pano,10.0,0.698,3.689,archive_unspecified,1.8444,archive_unspecified,4.577,16.03,12.8,95.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.019,0.03,True,0.999,0.1,56.2,0.201,0.285,0.486,0.251,0.507,0.247,0.754,0.22,856691.0,12.8,0.022000000000000002,0.597,0.555,0.14,archive:bigrun_2026-07
prism,replica,hotel_0,synthetic_5.0hz_s1,pano,97.0,5.823,0.0,unavailable,,unavailable,5.481,13.703,28.8,202.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,hotel_0,synthetic_2.0hz_s0,pano,37.0,2.462,4.009,archive_unspecified,0.8323,archive_unspecified,4.424,13.535,16.6,140.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.008,0.026000000000000002,True,0.992,0.8,0.2,0.024,0.11199999999999999,0.136,0.801,0.027999999999999997,0.358,0.386,0.606,351138.0,5.3,0.022000000000000002,0.063,0.023,0.563,archive:bigrun_2026-07
prism,replica,hotel_0,synthetic_5.0hz_s0,pano,93.0,4.885,0.0,unavailable,,unavailable,6.319,13.805,39.1,250.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism,replica,hotel_0,loop_2.0hz_s1,pano,60.0,2.234,15.49,archive_unspecified,2.9851,archive_unspecified,13.652,29.781,34.1,179.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.72,1.079,True,0.002,99.8,264.7,0.19,3.042,3.2319999999999998,0.0,0.19,3.057,3.247,0.0,3071507.0,46.1,0.018000000000000002,0.2,1.0,0.0,archive:bigrun_2026-07
prism,replica,apartment_0,loop_2.0hz_s0,pano,89.0,3.277,14.979,archive_unspecified,1.4172,archive_unspecified,7.781,14.734,35.7,206.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.729,1.3559999999999999,True,0.766,23.4,5.5,0.361,0.578,0.9390000000000001,0.135,0.319,0.96,1.2790000000000001,0.095,1807416.0,27.1,0.023,0.825,0.754,0.027000000000000003,archive:bigrun_2026-07
prism,replica,apartment_0,stopgo_2.0hz_s1,pano,99.0,3.497,16.118,archive_unspecified,1.4103,archive_unspecified,8.482,15.638,39.2,230.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.259,0.28800000000000003,True,1.003,0.3,4.0,0.263,0.469,0.731,0.146,0.7659999999999999,1.245,2.011,0.073,2172279.0,32.6,0.026000000000000002,0.665,0.716,0.031,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_2.0hz_s1,pano,79.0,3.003,14.248,archive_unspecified,1.4835,archive_unspecified,8.23,15.823,33.6,192.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.26,0.23600000000000002,True,0.953,4.7,4.1,0.275,0.479,0.754,0.152,0.6609999999999999,1.126,1.788,0.074,2109746.0,31.6,0.023,0.7020000000000001,0.6940000000000001,0.037000000000000005,archive:bigrun_2026-07
prism,replica,apartment_0,stopgo_2.0hz_s0,pano,90.0,3.484,14.408,archive_unspecified,1.3502,archive_unspecified,7.532,13.944,40.5,253.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.245,0.27899999999999997,True,0.991,0.9,0.3,0.09300000000000001,0.08199999999999999,0.175,0.523,0.098,0.71,0.8079999999999999,0.35,1674573.0,25.1,0.022000000000000002,0.379,0.262,0.096,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_0.5hz_s0,pano,18.0,1.136,5.173,archive_unspecified,2.585,archive_unspecified,5.987,19.692,15.1,78.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.1,0.171,0.19699999999999998,0.368,0.22,0.163,0.847,1.01,0.137,1383716.0,20.8,0.02,0.524,0.574,0.037000000000000005,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_0.5hz_s1,pano,20.0,1.304,4.503,archive_unspecified,2.2513,archive_unspecified,5.267,17.545,17.8,126.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.022000000000000002,0.02,True,1.004,0.4,17.3,0.034,0.12,0.154,0.789,0.049,1.4,1.449,0.341,1010537.0,15.2,0.03,0.067,0.016,0.213,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_2.0hz,pano,70.0,3.104,10.863,archive_unspecified,1.4583,archive_unspecified,68.566,75.811,33.5,207.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.28300000000000003,0.305,True,0.977,2.3,2.4,0.098,0.102,0.2,0.524,0.09300000000000001,0.711,0.804,0.345,1493304.0,22.4,0.024,0.37200000000000005,0.237,0.099,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_0.5hz,pano,18.0,1.105,5.25,archive_unspecified,2.6227,archive_unspecified,67.814,81.559,17.1,105.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.1,0.17,0.19699999999999998,0.36700000000000005,0.223,0.163,0.8490000000000001,1.012,0.138,1389184.0,20.8,0.021,0.522,0.574,0.039,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_5.0hz,pano,173.0,4.534,25.636,archive_unspecified,1.2868,archive_unspecified,70.694,76.394,47.8,307.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.503,0.37799999999999995,True,1.034,3.4,0.6,0.127,0.188,0.315,0.358,0.214,0.722,0.9359999999999999,0.209,1845611.0,27.7,0.024,0.42700000000000005,0.348,0.065,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_5.0hz_s1,pano,196.0,5.146,25.685,archive_unspecified,1.2908,archive_unspecified,8.268,13.633,51.8,328.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.40399999999999997,0.258,True,1.003,0.3,10.6,0.065,0.1,0.165,0.656,0.12300000000000001,1.344,1.4669999999999999,0.305,1282390.0,19.2,0.026000000000000002,0.21100000000000002,0.087,0.134,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_2.0hz_s0,pano,70.0,2.873,11.331,archive_unspecified,1.37,archive_unspecified,6.487,13.944,31.5,170.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.29,0.33299999999999996,True,0.999,0.1,0.9,0.067,0.086,0.153,0.521,0.078,0.708,0.7859999999999999,0.337,1371046.0,20.6,0.021,0.187,0.214,0.092,archive:bigrun_2026-07
prism,replica,apartment_0,synthetic_5.0hz_s0,pano,173.0,4.676,25.151,archive_unspecified,1.2828,archive_unspecified,9.033,15.059,50.2,303.9,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.598,0.47600000000000003,True,0.969,3.1,1.7,0.141,0.17600000000000002,0.317,0.367,0.183,0.772,0.956,0.219,1647176.0,24.7,0.023,0.514,0.385,0.069,archive:bigrun_2026-07
prism,replica,apartment_0,loop_2.0hz_s1,pano,90.0,3.299,16.318,archive_unspecified,1.4065,archive_unspecified,9.092,16.725,40.6,235.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.24600000000000002,0.205,True,0.939,6.1,10.8,0.28600000000000003,0.5429999999999999,0.8290000000000001,0.142,0.6579999999999999,0.965,1.6230000000000002,0.068,2280631.0,34.2,0.024,0.7040000000000001,0.718,0.036000000000000004,archive:bigrun_2026-07
prism_nostill,replica,office_4,synthetic_2.0hz,pano,50.0,2.869,5.945,archive_unspecified,1.2031,archive_unspecified,5.115,13.944,29.1,171.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.018000000000000002,0.027999999999999997,True,0.998,0.2,7.6,0.023,0.076,0.099,0.831,0.057,0.054000000000000006,0.111,0.71,648498.0,9.7,0.023,0.047,0.004,0.49700000000000005,archive:bigrun_2026-07
prism_nostill,replica,office_4,synthetic_0.5hz,pano,13.0,0.903,3.078,archive_unspecified,1.5391,archive_unspecified,4.024,15.569,9.2,93.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.006999999999999999,0.009000000000000001,True,1.001,0.1,4.3,0.019,0.022000000000000002,0.04,0.958,0.019,0.039,0.057999999999999996,0.89,547419.0,8.2,0.022000000000000002,0.039,0.002,0.6629999999999999,archive:bigrun_2026-07
prism_nostill,replica,office_4,synthetic_5.0hz,pano,125.0,4.486,15.551,archive_unspecified,1.2895,archive_unspecified,6.936,13.772,42.9,289.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.059000000000000004,0.043,True,0.982,1.8,12.1,0.031,0.135,0.166,0.716,0.063,0.062,0.124,0.638,656400.0,9.8,0.022000000000000002,0.063,0.018000000000000002,0.325,archive:bigrun_2026-07
prism_nostill,replica,frl_apartment_0,loop_2.0hz_s0,pano,106.0,3.901,15.752,archive_unspecified,1.3046,archive_unspecified,7.857,14.39,42.8,269.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.5379999999999999,0.441,True,0.927,7.3,23.5,0.122,0.111,0.23199999999999998,0.423,0.2,0.121,0.32,0.371,1592801.0,23.9,0.027000000000000003,0.366,0.38,0.11900000000000001,archive:bigrun_2026-07
prism_nostill,replica,frl_apartment_0,stopgo_2.0hz_s1,pano,77.0,3.452,11.501,archive_unspecified,1.3081,archive_unspecified,6.861,13.944,39.5,245.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.040999999999999995,0.027999999999999997,True,0.982,1.8,21.4,0.039,0.179,0.218,0.64,0.069,0.22,0.29,0.5,1117398.0,16.8,0.028999999999999998,0.09300000000000001,0.043,0.266,archive:bigrun_2026-07
prism_nostill,replica,frl_apartment_0,stopgo_2.0hz_s0,pano,100.0,3.819,14.915,archive_unspecified,1.3156,archive_unspecified,7.467,13.906,42.4,277.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.071,0.069,True,0.963,3.7,17.0,0.035,0.05,0.085,0.777,0.055999999999999994,0.081,0.13699999999999998,0.645,1360272.0,20.4,0.027999999999999997,0.092,0.039,0.308,archive:bigrun_2026-07
prism_nostill,replica,frl_apartment_0,loop_2.0hz_s1,pano,74.0,3.481,10.112,archive_unspecified,1.3386,archive_unspecified,6.534,13.839,34.3,219.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.042,0.028999999999999998,True,0.978,2.2,22.9,0.035,0.139,0.174,0.669,0.065,0.17600000000000002,0.24,0.539,1113365.0,16.7,0.03,0.079,0.024,0.27699999999999997,archive:bigrun_2026-07
prism_nostill,replica,apartment_1,loop_2.0hz_s0,pano,84.0,5.562,0.0,unavailable,,unavailable,5.298,14.422,23.1,179.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nostill,replica,apartment_1,stopgo_2.0hz_s1,pano,90.0,3.424,14.956,archive_unspecified,1.3721,archive_unspecified,8.942,18.968,40.5,245.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.9809999999999999,1.609,True,0.464,53.6,41.5,0.406,1.089,1.495,0.065,0.373,1.54,1.913,0.052,1846054.0,27.7,0.026000000000000002,0.83,0.851,0.024,archive:bigrun_2026-07
prism_nostill,replica,apartment_1,stopgo_2.0hz_s0,pano,67.0,3.939,0.0,unavailable,,unavailable,5.479,14.422,31.1,203.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nostill,replica,apartment_1,loop_2.0hz_s1,pano,96.0,3.118,18.968,archive_unspecified,1.4062,archive_unspecified,10.156,18.908,39.6,221.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,2.352,1.618,True,0.505,49.5,44.2,0.32,0.767,1.087,0.161,0.355,1.4769999999999999,1.8330000000000002,0.107,3010047.0,45.1,0.03,0.784,0.706,0.062,archive:bigrun_2026-07
prism_nostill,replica,hotel_0,loop_2.0hz_s0,pano,44.0,3.017,0.0,unavailable,,unavailable,5.092,13.633,22.4,187.5,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nostill,replica,hotel_0,stopgo_2.0hz_s1,pano,59.0,3.641,0.0,unavailable,,unavailable,4.644,13.906,21.9,167.2,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nostill,replica,hotel_0,stopgo_2.0hz_s0,pano,57.0,3.548,0.0,unavailable,,unavailable,5.535,13.602,30.5,214.3,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_nostill,replica,hotel_0,loop_2.0hz_s1,pano,60.0,2.206,15.435,archive_unspecified,2.9576,archive_unspecified,13.08,29.781,32.4,180.2,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.72,1.079,True,0.002,99.8,264.7,0.191,3.0380000000000003,3.2289999999999996,0.0,0.191,3.051,3.241,0.0,3073182.0,46.1,0.022000000000000002,0.201,1.0,0.0,archive:bigrun_2026-07
prism_nostill,replica,apartment_0,loop_2.0hz_s0,pano,89.0,3.506,14.546,archive_unspecified,1.4533,archive_unspecified,8.004,14.701,37.8,257.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.729,1.3559999999999999,True,0.766,23.4,5.7,0.361,0.5820000000000001,0.943,0.134,0.319,0.9620000000000001,1.281,0.094,1802353.0,27.0,0.022000000000000002,0.826,0.755,0.027000000000000003,archive:bigrun_2026-07
prism_nostill,replica,apartment_0,stopgo_2.0hz_s1,pano,99.0,3.583,16.121,archive_unspecified,1.4173,archive_unspecified,8.582,15.638,38.2,245.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.259,0.28800000000000003,True,1.003,0.3,4.1,0.264,0.47,0.7340000000000001,0.146,0.767,1.242,2.008,0.073,2172553.0,32.6,0.024,0.667,0.718,0.03,archive:bigrun_2026-07
prism_nostill,replica,apartment_0,stopgo_2.0hz_s0,pano,90.0,3.462,14.393,archive_unspecified,1.3469,archive_unspecified,7.479,13.944,39.8,252.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.245,0.27899999999999997,True,0.991,0.9,0.4,0.092,0.08,0.17300000000000001,0.525,0.098,0.71,0.807,0.352,1691020.0,25.4,0.022000000000000002,0.37200000000000005,0.26,0.09699999999999999,archive:bigrun_2026-07
prism_nostill,replica,apartment_0,synthetic_2.0hz,pano,70.0,3.228,10.771,archive_unspecified,1.4326,archive_unspecified,7.006,13.944,32.7,215.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.28300000000000003,0.305,True,0.977,2.3,2.5,0.098,0.10099999999999999,0.19899999999999998,0.527,0.092,0.71,0.802,0.346,1493421.0,22.4,0.024,0.371,0.237,0.1,archive:bigrun_2026-07
prism_nostill,replica,apartment_0,synthetic_0.5hz,pano,18.0,1.094,5.239,archive_unspecified,2.6183,archive_unspecified,5.907,19.692,13.7,111.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.1,0.17,0.19699999999999998,0.36700000000000005,0.221,0.163,0.848,1.011,0.136,1386487.0,20.8,0.024,0.521,0.574,0.037000000000000005,archive:bigrun_2026-07
prism_nostill,replica,apartment_0,synthetic_5.0hz,pano,173.0,4.081,29.152,archive_unspecified,1.2988,archive_unspecified,9.106,14.527,45.0,278.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.504,0.37799999999999995,True,1.034,3.4,0.6,0.127,0.19,0.317,0.362,0.212,0.718,0.93,0.211,1849178.0,27.7,0.025,0.428,0.348,0.066,archive:bigrun_2026-07
